-2.551416986502622422e+03 -5.305646471755153470e+02 0.000000000000000000e+00 9.170992738788225074e-02 3.986589041410332906e-02 0.000000000000000000e+00
-2.643664527058559088e+03 -5.715321165530785947e+02 0.000000000000000000e+00 9.106981067885783210e-02 4.130725823528984264e-02 0.000000000000000000e+00
-2.735254511422485848e+03 -6.139492952668542785e+02 0.000000000000000000e+00 9.040704226145508671e-02 4.273835174097619094e-02 0.000000000000000000e+00
-2.826164158503712315e+03 -6.578056329318669668e+02 0.000000000000000000e+00 8.972178698543925579e-02 4.415881497662035166e-02 0.000000000000000000e+00
-2.916370856431200991e+03 -7.030902212024866458e+02 0.000000000000000000e+00 8.901421529371084107e-02 4.556829463173735911e-02 0.000000000000000000e+00
-3.005852168177797466e+03 -7.497917964856505932e+02 0.000000000000000000e+00 8.828450317991139162e-02 4.696644012777791144e-02 0.000000000000000000e+00
-3.094585837140967669e+03 -7.978987427424581256e+02 0.000000000000000000e+00 8.753283214464878392e-02 4.835290370532744492e-02 0.000000000000000000e+00
-3.182549792678666563e+03 -8.473990943773951585e+02 0.000000000000000000e+00 8.675938915035288912e-02 4.972734051060399146e-02 0.000000000000000000e+00
-3.269722155598944937e+03 -8.982805392145455698e+02 0.000000000000000000e+00 8.596436657477241061e-02 5.108940868123333645e-02 0.000000000000000000e+00
-3.356081243601940059e+03 -9.505304215599790041e+02 0.000000000000000000e+00 8.514796216312503496e-02 5.243876943128012585e-02 0.000000000000000000e+00
-3.441605576672895495e+03 -1.004135745349590252e+03 0.000000000000000000e+00 8.431037897891235922e-02 5.377508713551380076e-02 0.000000000000000000e+00
-3.526273882424864496e+03 -1.059083177381594396e+03 0.000000000000000000e+00 8.345182535341227892e-02 5.509802941288831357e-02 0.000000000000000000e+00
-3.610065101389768643e+03 -1.115359050632892831e+03 0.000000000000000000e+00 8.257251483386075785e-02 5.640726720921493409e-02 0.000000000000000000e+00
-3.692958392256504339e+03 -1.172949367658444316e+03 0.000000000000000000e+00 8.167266613033652423e-02 5.770247487900767580e-02 0.000000000000000000e+00
-3.774933137054777035e+03 -1.231839804072847073e+03 0.000000000000000000e+00 8.075250306136147471e-02 5.898333026648067828e-02 0.000000000000000000e+00
-3.855968946283393052e+03 -1.292015712113226073e+03 0.000000000000000000e+00 7.981225449823055318e-02 6.024951478567779767e-02 0.000000000000000000e+00
-3.936045663981717553e+03 -1.353462124282558761e+03 0.000000000000000000e+00 7.885215430808474590e-02 6.150071349971412971e-02 0.000000000000000000e+00
-4.015143372743057625e+03 -1.416163757072519729e+03 0.000000000000000000e+00 7.787244129574161233e-02 6.273661519911004347e-02 0.000000000000000000e+00
-4.093242398668682654e+03 -1.480105014764943917e+03 0.000000000000000000e+00 7.687335914429746508e-02 6.395691247919794986e-02 0.000000000000000000e+00
-4.170323316261313266e+03 -1.545269993310932477e+03 0.000000000000000000e+00 7.585515635451642313e-02 6.516130181658279230e-02 0.000000000000000000e+00
-4.246366953256792840e+03 -1.611642484286639956e+03 0.000000000000000000e+00 7.481808618302097924e-02 6.634948364463716386e-02 0.000000000000000000e+00
-4.321354395392794686e+03 -1.679205978924798728e+03 0.000000000000000000e+00 7.376240657929976352e-02 6.752116242801217694e-02 0.000000000000000000e+00
-4.395266991113347103e+03 -1.747943672220913868e+03 0.000000000000000000e+00 7.268838012154793526e-02 6.867604673614580157e-02 0.000000000000000000e+00
-4.468086356208013058e+03 -1.817838467113167098e+03 0.000000000000000000e+00 7.159627395135649552e-02 6.981384931574996511e-02 0.000000000000000000e+00
-4.539794378384587617e+03 -1.888872978734949356e+03 0.000000000000000000e+00 7.048635970726617461e-02 7.093428716225892716e-02 0.000000000000000000e+00
-4.610373221774138074e+03 -1.961029538738970587e+03 0.000000000000000000e+00 6.935891345720335277e-02 7.203708159022065294e-02 0.000000000000000000e+00
-4.679805331367312647e+03 -2.034290199691914495e+03 0.000000000000000000e+00 6.821421562981361264e-02 7.312195830261400409e-02 0.000000000000000000e+00
-4.748073437380780888e+03 -2.108636739538463189e+03 0.000000000000000000e+00 6.705255094471126998e-02 7.418864745907442770e-02 0.000000000000000000e+00
-4.815160559552721679e+03 -2.184050666133674895e+03 0.000000000000000000e+00 6.587420834166110573e-02 7.523688374301100434e-02 0.000000000000000000e+00
-4.881050011366321996e+03 -2.260513221842491475e+03 0.000000000000000000e+00 6.467948090871084021e-02 7.626640642759850708e-02 0.000000000000000000e+00
-4.945725404200185039e+03 -2.338005388205332565e+03 0.000000000000000000e+00 6.346866580929144686e-02 7.727695944062762390e-02 0.000000000000000000e+00
-5.009170651404666387e+03 -2.416507890668521213e+03 0.000000000000000000e+00 6.224206420830413755e-02 7.826829142819763385e-02 0.000000000000000000e+00
-5.071369972303084069e+03 -2.496001203378436003e+03 0.000000000000000000e+00 6.099998119721171397e-02 7.924015581723541091e-02 0.000000000000000000e+00
-5.132307896116837583e+03 -2.576465554038152732e+03 0.000000000000000000e+00 5.974272571815364419e-02 8.019231087682529568e-02 0.000000000000000000e+00
-5.191969265813435413e+03 -2.657880928825392857e+03 0.000000000000000000e+00 5.847061048710302383e-02 8.112451977833463890e-02 0.000000000000000000e+00
-5.250339241876490632e+03 -2.740227077370536790e+03 0.000000000000000000e+00 5.718395191608516281e-02 8.203655065431986193e-02 0.000000000000000000e+00
-5.307403305996744166e+03 -2.823483517793488318e+03 0.000000000000000000e+00 5.588307003447653964e-02 8.292817665619882372e-02 0.000000000000000000e+00
-5.363147264683180765e+03 -2.907629541798104128e+03 0.000000000000000000e+00 5.456828840940443348e-02 8.379917601067440880e-02 0.000000000000000000e+00
-5.417557252793373664e+03 -2.992644219822957439e+03 0.000000000000000000e+00 5.323993406526610073e-02 8.464933207489616640e-02 0.000000000000000000e+00
-5.470619736982142967e+03 -3.078506406247120140e+03 0.000000000000000000e+00 5.189833740238858351e-02 8.547843339034567889e-02 0.000000000000000000e+00
-5.522321519067687404e+03 -3.165194744649696077e+03 0.000000000000000000e+00 5.054383211484832911e-02 8.628627373543232282e-02 0.000000000000000000e+00
-5.572649739314364524e+03 -3.252687673121787611e+03 0.000000000000000000e+00 4.917675510747188117e-02 8.707265217678664126e-02 0.000000000000000000e+00
-5.621591879631275333e+03 -3.340963429629566235e+03 0.000000000000000000e+00 4.779744641203784866e-02 8.783737311923836555e-02 0.000000000000000000e+00
-5.669135766685878480e+03 -3.430000057427119373e+03 0.000000000000000000e+00 4.640624910270109427e-02 8.858024635446654083e-02 0.000000000000000000e+00
-5.715269574931850912e+03 -3.519775410517731871e+03 0.000000000000000000e+00 4.500350921066027798e-02 8.930108710830984842e-02 0.000000000000000000e+00
-5.759981829550448310e+03 -3.610267159162248845e+03 0.000000000000000000e+00 4.358957563808971147e-02 8.999971608672543977e-02 0.000000000000000000e+00
-5.803261409304621338e+03 -3.701452795433117444e+03 0.000000000000000000e+00 4.216480007135739450e-02 9.067595952038440266e-02 0.000000000000000000e+00
-5.845097549305192842e+03 -3.793309638812765570e+03 0.000000000000000000e+00 4.072953689355039708e-02 9.132964920789331253e-02 0.000000000000000000e+00
-5.885479843688397523e+03 -3.885814841834914205e+03 0.000000000000000000e+00 3.928414309632931312e-02 9.196062255763087778e-02 0.000000000000000000e+00
-5.924398248204126503e+03 -3.978945395767394984e+03 0.000000000000000000e+00 3.782897819113430204e-02 9.256872262818913177e-02 0.000000000000000000e+00
-5.961843082714215598e+03 -4.072678136335100589e+03 0.000000000000000000e+00 3.636440411976391701e-02 9.315379816740929075e-02 0.000000000000000000e+00
-5.997805033600189745e+03 -4.166989749481605031e+03 0.000000000000000000e+00 3.489078516434979821e-02 9.371570365000263247e-02 0.000000000000000000e+00
-6.032275156079816952e+03 -4.261856777168044573e+03 0.000000000000000000e+00 3.340848785674916527e-02 9.425429931374680603e-02 0.000000000000000000e+00
-6.065244876431947887e+03 -4.357255623207833196e+03 0.000000000000000000e+00 3.191788088737748663e-02 9.476945119424884378e-02 0.000000000000000000e+00
-6.096705994129035389e+03 -4.453162559135691481e+03 0.000000000000000000e+00 3.041933501350469610e-02 9.526103115826584089e-02 0.000000000000000000e+00
-6.126650683876861876e+03 -4.549553730109633761e+03 0.000000000000000000e+00 2.891322296703688344e-02 9.572891693557564197e-02 0.000000000000000000e+00
-6.155071497560900752e+03 -4.646405160844329657e+03 0.000000000000000000e+00 2.739991936180725257e-02 9.617299214938873630e-02 0.000000000000000000e+00
-6.181961366098889812e+03 -4.743692761574486212e+03 0.000000000000000000e+00 2.587980060039854480e-02 9.659314634529481136e-02 0.000000000000000000e+00
-6.207313601199110053e+03 -4.841392334046651740e+03 0.000000000000000000e+00 2.435324478052096342e-02 9.698927501873574886e-02 0.000000000000000000e+00
-6.231121897023962447e+03 -4.939479577538029844e+03 0.000000000000000000e+00 2.282063160096819976e-02 9.736127964099908216e-02 0.000000000000000000e+00
-6.253380331758415196e+03 -5.037930094900779295e+03 0.000000000000000000e+00 2.128234226717525684e-02 9.770906768372489282e-02 0.000000000000000000e+00
-6.274083369082927675e+03 -5.136719398630286378e+03 0.000000000000000000e+00 1.973875939640170468e-02 9.803255264192038687e-02 0.000000000000000000e+00
-6.293225859550488167e+03 -5.235822916955923574e+03 0.000000000000000000e+00 1.819026692256363320e-02 9.833165405547603100e-02 0.000000000000000000e+00
-6.310803041867446154e+03 -5.335215999952766651e+03 0.000000000000000000e+00 1.663725000073795757e-02 9.860629752917848823e-02 0.000000000000000000e+00
-6.326810544077769919e+03 -5.434873925672736732e+03 0.000000000000000000e+00 1.508009491136343139e-02 9.885641475121481614e-02 0.000000000000000000e+00
-6.341244384650485699e+03 -5.534771906293679422e+03 0.000000000000000000e+00 1.351918896416121757e-02 9.908194351016350043e-02 0.000000000000000000e+00
-6.354100973470001918e+03 -5.634885094284805746e+03 0.000000000000000000e+00 1.195492040179986504e-02 9.928282771046842425e-02 0.000000000000000000e+00
-6.365377112729069268e+03 -5.735188588587000595e+03 0.000000000000000000e+00 1.038767830332808229e-02 9.945901738639134626e-02 0.000000000000000000e+00
-6.375069997724172026e+03 -5.835657440806445265e+03 0.000000000000000000e+00 8.817852487399267802e-03 9.961046871443983430e-02 0.000000000000000000e+00
-6.383177217553138689e+03 -5.936266661419993397e+03 0.000000000000000000e+00 7.245833415312569192e-03 9.973714402426744896e-02 0.000000000000000000e+00
-6.389696755714808205e+03 -6.036991225990805106e+03 0.000000000000000000e+00 5.672012093893660789e-03 9.983901180804352626e-02 0.000000000000000000e+00
-6.394626990610579014e+03 -6.137806081392642227e+03 0.000000000000000000e+00 4.096779978239956099e-03 9.991604672828996447e-02 0.000000000000000000e+00
-6.397966695947765402e+03 -6.238686152041313107e+03 0.000000000000000000e+00 2.520528874354457938e-03 9.996822962418348835e-02 0.000000000000000000e+00
-6.399715041044597456e+03 -6.339606346131708960e+03 0.000000000000000000e+00 9.436508416920535991e-04 9.999554751632147576e-02 0.000000000000000000e+00
-6.399871591036840982e+03 -6.440541561878844732e+03 0.000000000000000000e+00 -6.334619043569453267e-04 9.999799360995029196e-02 0.000000000000000000e+00
-6.398436306985966439e+03 -6.541466693761412898e+03 0.000000000000000000e+00 -2.210417090022086251e-03 9.997556729665538211e-02 0.000000000000000000e+00
-6.395409545888825960e+03 -6.642356638766263131e+03 0.000000000000000000e+00 -3.786822480722845663e-03 9.992827415451255302e-02 0.000000000000000000e+00
-6.390792060588860295e+03 -6.743186302632236220e+03 0.000000000000000000e+00 -5.362285978628672511e-03 9.985612594670059683e-02 0.000000000000000000e+00
-6.384584999588847495e+03 -6.843930606091851587e+03 0.000000000000000000e+00 -6.936415720185162836e-03 9.975914061857538151e-02 0.000000000000000000e+00
-6.376789906765232445e+03 -6.944564491109235860e+03 0.000000000000000000e+00 -8.508820173581774227e-03 9.963734229320639346e-02 0.000000000000000000e+00
-6.367408720984123647e+03 -7.045062927112792750e+03 0.000000000000000000e+00 -1.007910823613734908e-02 9.949076126537657883e-02 0.000000000000000000e+00
-6.356443775619040025e+03 -7.145400917221033524e+03 0.000000000000000000e+00 -1.164688933157859846e-02 9.931943399404714878e-02 0.000000000000000000e+00
-6.343897797970532338e+03 -7.245553504460024669e+03 0.000000000000000000e+00 -1.321177350718783644e-02 9.912340309328920851e-02 0.000000000000000000e+00
-6.329773908587823826e+03 -7.345495777970916606e+03 0.000000000000000000e+00 -1.477337153079552601e-02 9.890271732168440244e-02 0.000000000000000000e+00
-6.314075620492640155e+03 -7.445202879205990030e+03 0.000000000000000000e+00 -1.633129498759354481e-02 9.865743157019712939e-02 0.000000000000000000e+00
-6.296806838305416932e+03 -7.544650008111711941e+03 0.000000000000000000e+00 -1.788515637674542580e-02 9.838760684852179694e-02 0.000000000000000000e+00
-6.277971857274112153e+03 -7.643812429297213384e+03 0.000000000000000000e+00 -1.943456920776889113e-02 9.809331026990764091e-02 0.000000000000000000e+00
-6.257575362205845522e+03 -7.742665478186720065e+03 0.000000000000000000e+00 -2.097914809666742708e-02 9.777461503446599478e-02 0.000000000000000000e+00
-6.235622426301659289e+03 -7.841184567154327851e+03 0.000000000000000000e+00 -2.251850886178628774e-02 9.743160041096307622e-02 0.000000000000000000e+00
-6.212118509894657109e+03 -7.939345191639675249e+03 0.000000000000000000e+00 -2.405226861936984178e-02 9.706435171710367515e-02 0.000000000000000000e+00
-6.187069459091866520e+03 -8.037122936242933065e+03 0.000000000000000000e+00 -2.558004587879572633e-02 9.667296029831007331e-02 0.000000000000000000e+00
-6.160481504320140630e+03 -8.134493480797626034e+03 0.000000000000000000e+00 -2.710146063746279865e-02 9.625752350500184351e-02 0.000000000000000000e+00
-6.132361258776469185e+03 -8.231432606419763033e+03 0.000000000000000000e+00 -2.861613447530868964e-02 9.581814466838198263e-02 0.000000000000000000e+00
-6.102715716783085554e+03 -8.327916201531777915e+03 0.000000000000000000e+00 -3.012369064893390819e-02 9.535493307473537350e-02 0.000000000000000000e+00
-6.071552252047773436e+03 -8.423920267859781234e+03 0.000000000000000000e+00 -3.162375418530897347e-02 9.486800393824612598e-02 0.000000000000000000e+00
-6.038878615829816226e+03 -8.519420926402624900e+03 0.000000000000000000e+00 -3.311595197504090676e-02 9.435747837234054192e-02 0.000000000000000000e+00
-6.004702935012026501e+03 -8.614394423371311859e+03 0.000000000000000000e+00 -3.459991286517662828e-02 9.382348335956257335e-02 0.000000000000000000e+00
-5.969033710079356752e+03 -8.708817136097242837e+03 0.000000000000000000e+00 -3.607526775151927850e-02 9.326615171998962894e-02 0.000000000000000000e+00
-5.931879813004587959e+03 -8.802665578907863164e+03 0.000000000000000000e+00 -3.754164967043521761e-02 9.268562207819636134e-02 0.000000000000000000e+00
-5.893250485041602587e+03 -8.895916408968238102e+03 0.000000000000000000e+00 -3.899869389012856902e-02 9.208203882877472046e-02 0.000000000000000000e+00
-5.853155334426825902e+03 -8.988546432087088760e+03 0.000000000000000000e+00 -4.044603800136060967e-02 9.145555210041883543e-02 0.000000000000000000e+00
-5.811604333989364932e+03 -9.080532608485864330e+03 0.000000000000000000e+00 -4.188332200759149748e-02 9.080631771858349577e-02 0.000000000000000000e+00
-5.768607818670488996e+03 -9.171852058529404530e+03 0.000000000000000000e+00 -4.331018841452180523e-02 9.013449716672607137e-02 0.000000000000000000e+00
-5.724176482953027516e+03 -9.262482068416764378e+03 0.000000000000000000e+00 -4.472628231901179530e-02 8.944025754614072510e-02 0.000000000000000000e+00
-5.678321378201329935e+03 -9.352400095830804275e+03 0.000000000000000000e+00 -4.613125149735614744e-02 8.872377153439547914e-02 0.000000000000000000e+00
-5.631053909912490781e+03 -9.441583775545112076e+03 0.000000000000000000e+00 -4.752474649289219200e-02 8.798521734238236303e-02 0.000000000000000000e+00
-5.582385834879447430e+03 -9.530010924986891041e+03 0.000000000000000000e+00 -4.890642070292000598e-02 8.722477866999106544e-02 0.000000000000000000e+00
-5.532329258266742727e+03 -9.617659549754409454e+03 0.000000000000000000e+00 -5.027593046491246609e-02 8.644264466041755302e-02 0.000000000000000000e+00
-5.480896630599610035e+03 -9.704507849087642171e+03 0.000000000000000000e+00 -5.163293514199424061e-02 8.563900985311859171e-02 0.000000000000000000e+00
-5.428100744667167419e+03 -9.790534221290759888e+03 0.000000000000000000e+00 -5.297709720766793917e-02 8.481407413542418894e-02 0.000000000000000000e+00
-5.373954732340480405e+03 -9.875717269105090963e+03 0.000000000000000000e+00 -5.430808232976685329e-02 8.396804269281972488e-02 0.000000000000000000e+00
-5.318472061306280011e+03 -9.960035805031253403e+03 0.000000000000000000e+00 -5.562555945361313814e-02 8.310112595791033230e-02 0.000000000000000000e+00
-5.261666531717164617e+03 -1.004346885659908730e+04 0.000000000000000000e+00 -5.692920088436055626e-02 8.221353955808041736e-02 0.000000000000000000e+00
-5.203552272759094194e+03 -1.012599567158412901e+04 0.000000000000000000e+00 -5.821868236850179235e-02 8.130550426186056168e-02 0.000000000000000000e+00
-5.144143739137058219e+03 -1.020759572316928097e+04 0.000000000000000000e+00 -5.949368317451982080e-02 8.037724592401625234e-02 0.000000000000000000e+00
-5.083455707479759440e+03 -1.028824871505044757e+04 0.000000000000000000e+00 -6.075388617266302971e-02 7.942899542937095769e-02 0.000000000000000000e+00
-5.021503272664249380e+03 -1.036793458648479100e+04 0.000000000000000000e+00 -6.199897791382464468e-02 7.846098863537862012e-02 0.000000000000000000e+00
-4.958301844061385964e+03 -1.044663351728043926e+04 0.000000000000000000e+00 -6.322864870750663502e-02 7.747346631345888857e-02 0.000000000000000000e+00
-4.893867141703080051e+03 -1.052432593272633130e+04 0.000000000000000000e+00 -6.444259269884869412e-02 7.646667408911035635e-02 0.000000000000000000e+00
-4.828215192372259480e+03 -1.060099250846102950e+04 0.000000000000000000e+00 -6.564050794470335792e-02 7.544086238081629259e-02 0.000000000000000000e+00
-4.761362325616552880e+03 -1.067661417527924095e+04 0.000000000000000000e+00 -6.682209648873789487e-02 7.439628633775836886e-02 0.000000000000000000e+00
-4.693325169686644585e+03 -1.075117212387487962e+04 0.000000000000000000e+00 -6.798706443554476675e-02 7.333320577635354942e-02 0.000000000000000000e+00
-4.624120647400353846e+03 -1.082464780951950161e+04 0.000000000000000000e+00 -6.913512202374196003e-02 7.225188511563027105e-02 0.000000000000000000e+00
-4.553765971933440596e+03 -1.089702295667490398e+04 0.000000000000000000e+00 -7.026598369804512578e-02 7.115259331145976085e-02 0.000000000000000000e+00
-4.482278642538179156e+03 -1.096827956353878471e+04 0.000000000000000000e+00 -7.137936818029325114e-02 7.003560378965879851e-02 0.000000000000000000e+00
-4.409676440190787616e+03 -1.103839990652232336e+04 0.000000000000000000e+00 -7.247499853941105630e-02 6.890119437798082613e-02 0.000000000000000000e+00
-4.335977423168792484e+03 -1.110736654465854372e+04 0.000000000000000000e+00 -7.355260226028949300e-02 6.774964723701212832e-02 0.000000000000000000e+00
-4.261199922559397237e+03 -1.117516232394039071e+04 0.000000000000000000e+00 -7.461191131156834355e-02 6.658124878999034657e-02 0.000000000000000000e+00
-4.185362537700017128e+03 -1.124177038158742653e+04 0.000000000000000000e+00 -7.565266221230328159e-02 6.539628965156255025e-02 0.000000000000000000e+00
-4.108484131552080726e+03 -1.130717415024010916e+04 0.000000000000000000e+00 -7.667459609750143512e-02 6.419506455550103019e-02 0.000000000000000000e+00
-4.030583826009258701e+03 -1.137135736208055823e+04 0.000000000000000000e+00 -7.767745878250843783e-02 6.297787228139443971e-02 0.000000000000000000e+00
-3.951680997141302214e+03 -1.143430405287884059e+04 0.000000000000000000e+00 -7.866100082623163348e-02 6.174501558033262255e-02 0.000000000000000000e+00
-3.871795270374642314e+03 -1.149599856596374593e+04 0.000000000000000000e+00 -7.962497759318325208e-02 6.049680109960357127e-02 0.000000000000000000e+00
-3.790946515610985443e+03 -1.155642555611704120e+04 0.000000000000000000e+00 -8.056914931432847260e-02 5.923353930642144549e-02 0.000000000000000000e+00
-3.709154842285078303e+03 -1.161556999339028698e+04 0.000000000000000000e+00 -8.149328114672292622e-02 5.795554441070414897e-02 0.000000000000000000e+00
-3.626440594362922639e+03 -1.167341716684321364e+04 0.000000000000000000e+00 -8.239714323192490197e-02 5.666313428692046350e-02 0.000000000000000000e+00
-3.542824345281627757e+03 -1.172995268820275669e+04 0.000000000000000000e+00 -8.328051075316779406e-02 5.535663039502523863e-02 0.000000000000000000e+00
-3.458326892832204521e+03 -1.178516249544185484e+04 0.000000000000000000e+00 -8.414316399127869106e-02 5.403635770050300990e-02 0.000000000000000000e+00
-3.372969253986549120e+03 -1.183903285627706282e+04 0.000000000000000000e+00 -8.498488837932881290e-02 5.270264459353964093e-02 0.000000000000000000e+00
-3.286772659669910809e+03 -1.189155037158418236e+04 0.000000000000000000e+00 -8.580547455600254225e-02 5.135582280734217464e-02 0.000000000000000000e+00
-3.199758549480146485e+03 -1.194270197873101279e+04 0.000000000000000000e+00 -8.660471841767179713e-02 4.999622733562711363e-02 0.000000000000000000e+00
-3.111948566355061303e+03 -1.199247495482641170e+04 0.000000000000000000e+00 -8.738242116916236646e-02 4.862419634929765477e-02 0.000000000000000000e+00
-3.023364551189192753e+03 -1.204085691988483086e+04 0.000000000000000000e+00 -8.813838937320016276e-02 4.724007111233096551e-02 0.000000000000000000e+00
-2.934028537401338326e+03 -1.208783583990559237e+04 0.000000000000000000e+00 -8.887243499852456874e-02 4.584419589689575636e-02 0.000000000000000000e+00
-2.843962745454207834e+03 -1.213340002986609761e+04 0.000000000000000000e+00 -8.958437546665744267e-02 4.443691789772183376e-02 0.000000000000000000e+00
-2.753189577327542793e+03 -1.217753815662821944e+04 0.000000000000000000e+00 -9.027403369731559768e-02 4.301858714574269965e-02 0.000000000000000000e+00
-2.661731610946099408e+03 -1.222023924175719003e+04 0.000000000000000000e+00 -9.094123815245573617e-02 4.158955642103265293e-02 0.000000000000000000e+00
-2.569611594563858034e+03 -1.226149266425225505e+04 0.000000000000000000e+00 -9.158582287894115326e-02 4.015018116506013923e-02 0.000000000000000000e+00
-2.476852441105875187e+03 -1.230128816318843019e+04 0.000000000000000000e+00 -9.220762754981887133e-02 3.870081939227916490e-02 0.000000000000000000e+00
-2.383477222469169192e+03 -1.233961584026868150e+04 0.000000000000000000e+00 -9.280649750419782407e-02 3.724183160108063273e-02 0.000000000000000000e+00
-2.289509163784075099e+03 -1.237646616228593120e+04 0.000000000000000000e+00 -9.338228378571736266e-02 3.577358068412604675e-02 0.000000000000000000e+00
-2.194971637637467666e+03 -1.241182996349423411e+04 0.000000000000000000e+00 -9.393484317959709118e-02 3.429643183808531864e-02 0.000000000000000000e+00
-2.099888158259335796e+03 -1.244569844788856608e+04 0.000000000000000000e+00 -9.446403824825849727e-02 3.281075247280199753e-02 0.000000000000000000e+00
-2.004282375674098148e+03 -1.247806319139264815e+04 0.000000000000000000e+00 -9.496973736550981537e-02 3.131691211990766943e-02 0.000000000000000000e+00
-1.908178069818161021e+03 -1.250891614395426404e+04 0.000000000000000000e+00 -9.545181474928503274e-02 2.981528234090865745e-02 0.000000000000000000e+00
-1.811599144625154167e+03 -1.253824963154753277e+04 0.000000000000000000e+00 -9.591015049292983541e-02 2.830623663476793117e-02 0.000000000000000000e+00
-1.714569622080328827e+03 -1.256605635808166517e+04 0.000000000000000000e+00 -9.634463059502566817e-02 2.679015034500504405e-02 0.000000000000000000e+00
-1.617113636245592033e+03 -1.259232940721571686e+04 0.000000000000000000e+00 -9.675514698774523303e-02 2.526740056633728498e-02 0.000000000000000000e+00
-1.519255427256663552e+03 -1.261706224407888294e+04 0.000000000000000000e+00 -9.714159756373220989e-02 2.373836605088528243e-02 0.000000000000000000e+00
-1.421019335293856102e+03 -1.264024871689590691e+04 0.000000000000000000e+00 -9.750388620149819108e-02 2.220342711396642438e-02 0.000000000000000000e+00
-1.322429794527942477e+03 -1.266188305851720543e+04 0.000000000000000000e+00 -9.784192278933098730e-02 2.066296553949902720e-02 0.000000000000000000e+00
-1.223511327042700032e+03 -1.268195988785332884e+04 0.000000000000000000e+00 -9.815562324770793490e-02 1.911736448504212232e-02 0.000000000000000000e+00
