-7.832566351326835502e+03,-1.344307656383081303e+04,0.000000000000000000e+00,-3.455711962504395274e+00,6.091970923420762851e+00,0.000000000000000000e+00
-7.021715635944863607e+03,-1.463786613249440416e+04,0.000000000000000000e+00,-4.384988905134066250e+00,5.461311857186984753e+00,0.000000000000000000e+00
-6.030321332190165776e+03,-1.568769389479902929e+04,0.000000000000000000e+00,-5.201518241202347959e+00,4.690230579197492311e+00,0.000000000000000000e+00
-4.883874344903133533e+03,-1.656556649453277714e+04,0.000000000000000000e+00,-5.884305224697206071e+00,3.798553266995364996e+00,0.000000000000000000e+00
-3.611852320815049097e+03,-1.724891191689079278e+04,0.000000000000000000e+00,-6.415793916516908446e+00,2.809206884582309272e+00,0.000000000000000000e+00
-2.246961714106768341e+03,-1.772015986409299512e+04,0.000000000000000000e+00,-6.782318585866337735e+00,1.747629680284712217e+00,0.000000000000000000e+00
-8.242968323019143781e+02,-1.796719352597327088e+04,0.000000000000000000e+00,-6.974455085932613763e+00,6.411171140351012987e-01,0.000000000000000000e+00
6.195625147453408772e+02,-1.798366112953524134e+04,0.000000000000000000e+00,-6.987263169206742397e+00,-4.818799682980903221e-01,0.000000000000000000e+00
2.047491561359929619e+03,-1.776913925685753202e+04,0.000000000000000000e+00,-6.820413511997134748e+00,-1.592486868067335637e+00,0.000000000000000000e+00
3.422775144555509542e+03,-1.732914373208993493e+04,0.000000000000000000e+00,-6.478196182058345798e+00,-2.662147465180072281e+00,0.000000000000000000e+00
4.710051730767674599e+03,-1.667498779761195692e+04,0.000000000000000000e+00,-5.969410331613824283e+00,-3.663358458084896352e+00,0.000000000000000000e+00
5.876222637829172527e+03,-1.582349122595346671e+04,0.000000000000000000e+00,-5.307137952005159143e+00,-4.570376533502080285e+00,0.000000000000000000e+00
6.891303074111737260e+03,-1.479654784684281731e+04,0.000000000000000000e+00,-4.508407507228044508e+00,-5.359880283025900916e+00,0.000000000000000000e+00
7.729193112766259219e+03,-1.362056260920319255e+04,0.000000000000000000e+00,-3.593756095068727063e+00,-6.011569847282521195e+00,0.000000000000000000e+00
8.368348777635963415e+03,-1.232577265245817580e+04,0.000000000000000000e+00,-2.586701393630840506e+00,-6.508688869487331274e+00,0.000000000000000000e+00
8.792335985763456847e+03,-1.094546984388063902e+04,0.000000000000000000e+00,-1.513136970656508318e+00,-6.838455337840004589e+00,0.000000000000000000e+00
8.990253103424411165e+03,-9.515144772241474129e+03,0.000000000000000000e+00,-4.006665035548224729e-01,-6.992390238861755591e+00,0.000000000000000000e+00
8.957011250852754529e+03,-8.071574207544203091e+03,0.000000000000000000e+00,7.221059712103787831e-01,-6.966535571282351569e+00,0.000000000000000000e+00
8.693465148412935378e+03,-6.651875490241274747e+03,0.000000000000000000e+00,1.826311530140893868e+00,-6.761556114865456379e+00,0.000000000000000000e+00
8.206391139879482580e+03,-5.292552163643089443e+03,0.000000000000000000e+00,2.883558645546552945e+00,-6.382722337474326935e+00,0.000000000000000000e+00
7.508312957893111161e+03,-4.028555388387154380e+03,0.000000000000000000e+00,3.866663193502581031e+00,-5.839774879874431335e+00,0.000000000000000000e+00
6.617179711542683435e+03,-2.892385272043767145e+03,0.000000000000000000e+00,4.750347416828822666e+00,-5.146674102663557626e+00,0.000000000000000000e+00
5.555904375712958426e+03,-1.913255220629602263e+03,0.000000000000000000e+00,5.511889871231667293e+00,-4.321241135022872548e+00,0.000000000000000000e+00
4.351774648641297972e+03,-1.116340798370157245e+03,0.000000000000000000e+00,6.131709643079089389e+00,-3.384699654706589733e+00,0.000000000000000000e+00
3.035751325817455836e+03,-5.221324091610385949e+02,0.000000000000000000e+00,6.593869817298540603e+00,-2.361130181103813896e+00,0.000000000000000000e+00
1.641672230560356866e+03,-1.459084436963839835e+02,0.000000000000000000e+00,6.886487250142436345e+00,-1.276850912685448147e+00,0.000000000000000000e+00
2.053821699488725869e+02,2.657561201973294374e+00,0.000000000000000000e+00,7.002038110671857218e+00,-1.597410288526497357e-01,0.000000000000000000e+00
-1.236188713167090100e+03,-8.025434973405208439e+01,-0.000000000000000000e+00,6.937551334821949744e+00,9.614761444311444860e-01,0.000000000000000000e+00
-2.645974494499873799e+03,-3.925123308565744082e+02,-0.000000000000000000e+00,6.694685017924140169e+00,2.057971673853180139e+00,0.000000000000000000e+00
-3.987726513893588162e+03,-9.260875499922540257e+02,-0.000000000000000000e+00,6.279683781467102932e+00,3.101552273359106326e+00,0.000000000000000000e+00
-5.226945407254419479e+03,-1.667260627188368744e+03,-0.000000000000000000e+00,5.703218210289892731e+00,4.065385214886500620e+00,0.000000000000000000e+00
-6.331768160272677051e+03,-2.596974389824984428e+03,-0.000000000000000000e+00,4.980110488626362297e+00,4.924688256191826596e+00,0.000000000000000000e+00
-7.273787375855186838e+03,-3.691323873991771507e+03,-0.000000000000000000e+00,4.128953289495168377e+00,5.657366846225109214e+00,0.000000000000000000e+00
-8.028781690119484665e+03,-4.922170973127720572e+03,-0.000000000000000000e+00,3.171631716618509955e+00,6.244582224115520219e+00,0.000000000000000000e+00
-8.577338556365375553e+03,-6.257867929969837860e+03,-0.000000000000000000e+00,2.132760590783060461e+00,6.671235804706853401e+00,0.000000000000000000e+00
-8.905353383892615966e+03,-7.664071069258423449e+03,-0.000000000000000000e+00,1.039051549235279648e+00,6.926357396036662450e+00,0.000000000000000000e+00
-9.004392197719636897e+03,-9.104623848360437478e+03,-0.000000000000000000e+00,-8.137376863717227238e-02,7.003387266842937997e+00,0.000000000000000000e+00
-8.871908494432800580e+03,-1.054248652065783244e+04,-0.000000000000000000e+00,-1.199706789847259536e+00,6.900344811528942301e+00,0.000000000000000000e+00
-8.511308718330410557e+03,-1.194068850803221721e+04,-0.000000000000000000e+00,-2.287192738907998013e+00,6.619879475842934902e+00,0.000000000000000000e+00
-7.931864674327289322e+03,-1.326327899487693139e+04,-0.000000000000000000e+00,-3.315869985681149323e+00,6.169202633862735041e+00,0.000000000000000000e+00
-7.148475129674860000e+03,-1.447625130179578082e+04,-0.000000000000000000e+00,-4.259288999732970815e+00,5.559902167876131784e+00,0.000000000000000000e+00
-6.181282734235087446e+03,-1.554841727132955566e+04,-0.000000000000000000e+00,-5.093192425316403593e+00,4.807644518711800430e+00,0.000000000000000000e+00
-5.055156109121839108e+03,-1.645220918335013994e+04,-0.000000000000000000e+00,-5.796138790771650839e+00,3.931771867455201352e+00,0.000000000000000000e+00
-3.799050420337448031e+03,-1.716438858113293827e+04,-0.000000000000000000e+00,-6.350053815419625103e+00,2.954804805883913588e+00,0.000000000000000000e+00
-2.445262878447873845e+03,-1.766664378264647530e+04,-0.000000000000000000e+00,-6.740695138648123752e+00,1.901863283047854125e+00,0.000000000000000000e+00
-1.028602307019830732e+03,-1.794606071374398016e+04,-0.000000000000000000e+00,-6.958018521994772776e+00,8.000207167178137180e-01,0.000000000000000000e+00
4.145058679778123292e+02,-1.799545495711095282e+04,0.000000000000000000e+00,-6.996436108374358476e+00,-3.223921230977324637e-01,0.000000000000000000e+00
1.846956195137915074e+03,-1.781355647926769961e+04,0.000000000000000000e+00,-6.854960098043740402e+00,-1.436515559897683536e+00,0.000000000000000000e+00
3.231917259512962119e+03,-1.740504228589375998e+04,0.000000000000000000e+00,-6.537228147082719154e+00,-2.513703055770400319e+00,0.000000000000000000e+00
4.533778698439022264e+03,-1.678041616583461291e+04,0.000000000000000000e+00,-6.051409835340634480e+00,-3.526257776218670426e+00,0.000000000000000000e+00
5.719066821448713199e+03,-1.595573861583401595e+04,0.000000000000000000e+00,-5.409996608761270309e+00,-4.448144736043508018e+00,0.000000000000000000e+00
6.757305291692327955e+03,-1.495221389021487266e+04,0.000000000000000000e+00,-4.629480597126077512e+00,-5.255660215466098961e+00,0.000000000000000000e+00
7.621798738875355411e+03,-1.379564479335970282e+04,0.000000000000000000e+00,-3.729930565510304330e+00,-5.928041234343092825e+00,0.000000000000000000e+00
8.290319155318295088e+03,-1.251576923346265357e+04,0.000000000000000000e+00,-2.734475902662936608e+00,-6.447999413566638971e+00,0.000000000000000000e+00
8.745677426402588026e+03,-1.114549559619968204e+04,0.000000000000000000e+00,-1.668711914092070536e+00,-6.802165496911051434e+00,0.000000000000000000e+00
8.976165300111331817e+03,-9.720056598523511639e+03,0.000000000000000000e+00,-5.600417110643940433e-01,-6.981433103702138432e+00,0.000000000000000000e+00
8.975856431665939454e+03,-8.276103378843918108e+03,0.000000000000000000e+00,5.630283830150184521e-01,-6.981192873679933797e+00,0.000000000000000000e+00
8.744758762746243519e+03,-6.850763116505586368e+03,0.000000000000000000e+00,1.671621792207794499e+00,-6.801450983681055718e+00,0.000000000000000000e+00
8.288814317292632040e+03,-5.480684411217902380e+03,0.000000000000000000e+00,2.737234167645462346e+00,-6.446828988818786854e+00,0.000000000000000000e+00
7.619746419140577018e+03,-4.201094967808348883e+03,0.000000000000000000e+00,3.732466296364888247e+00,-5.926444992244522147e+00,0.000000000000000000e+00
6.754758259854679636e+03,-3.044895815275353016e+03,0.000000000000000000e+00,4.631728594694676460e+00,-5.253679198874602108e+00,0.000000000000000000e+00
5.716090567239132724e+03,-2.041815349739575140e+03,0.000000000000000000e+00,5.411899072134700894e+00,-4.445829881206383227e+00,0.000000000000000000e+00
4.530449747829619810e+03,-1.217644952690057835e+03,0.000000000000000000e+00,6.052917848045775706e+00,-3.523668603090944984e+00,0.000000000000000000e+00
3.228321207067757314e+03,-5.935758384437558561e+02,0.000000000000000000e+00,6.538302934831461855e+00,-2.510906137627272106e+00,0.000000000000000000e+00
1.843185503190346026e+03,-1.856541819129342912e+02,0.000000000000000000e+00,6.855574025704306962e+00,-1.433582811590753625e+00,0.000000000000000000e+00
4.106574892229399438e+02,-4.368536531463178108e+00,0.000000000000000000e+00,6.996573390530677727e+00,-3.193989519676824207e-01,0.000000000000000000e+00
-1.032429422390064701e+03,-5.438015072273810802e+01,0.000000000000000000e+00,6.957675628823879244e+00,8.029973497280266104e-01,0.000000000000000000e+00
-2.448970326969464622e+03,-3.344031170597900200e+02,0.000000000000000000e+00,6.739880886679580740e+00,1.904746842226358261e+00,0.000000000000000000e+00
-3.802542875441416982e+03,-8.372374357433545811e+02,0.000000000000000000e+00,6.348789140843370760e+00,2.957521148649542297e+00,0.000000000000000000e+00
-5.058343772187823561e+03,-1.549954142264044094e+03,0.000000000000000000e+00,5.794456211122992251e+00,3.934251150724643153e+00,0.000000000000000000e+00
-6.184083643509249669e+03,-2.454227739213549285e+03,0.000000000000000000e+00,5.091135203379432816e+00,4.809822994717234401e+00,0.000000000000000000e+00
-7.150817267684937178e+03,-3.526807384699592149e+03,0.000000000000000000e+00,4.256910031160234809e+00,5.561723823259059785e+00,0.000000000000000000e+00
-7.933687819608516293e+03,-4.740114722085173526e+03,0.000000000000000000e+00,3.313230438931319632e+00,6.170620629899311815e+00,0.000000000000000000e+00
-8.512565993850397717e+03,-6.062952979548710573e+03,0.000000000000000000e+00,2.284360482471735398e+00,6.620857352769466075e+00,0.000000000000000000e+00
-8.872567572902080428e+03,-7.461309106972274094e+03,0.000000000000000000e+00,1.196754647200573896e+00,6.900857426001774542e+00,0.000000000000000000e+00
-9.004436132796603488e+03,-8.899228325473148288e+03,0.000000000000000000e+00,7.837764579140760191e-02,7.003421438428519608e+00,0.000000000000000000e+00
-8.904781045910835019e+03,-1.033973860300700289e+04,0.000000000000000000e+00,-1.042014615442157677e+00,6.925912246109168890e+00,0.000000000000000000e+00
-8.576164661379782046e+03,-1.174580128576352581e+04,0.000000000000000000e+00,-2.135614413471153661e+00,6.670322779039576488e+00,0.000000000000000000e+00
-8.027036421524568141e+03,-1.308126344255281219e+04,0.000000000000000000e+00,-3.174302917796551604e+00,6.243224798585127466e+00,0.000000000000000000e+00
-7.271515608304254783e+03,-1.431178743533545639e+04,0.000000000000000000e+00,-4.131373186768305672e+00,5.655599923195762102e+00,0.000000000000000000e+00
-6.329028305852866652e+03,-1.540573381461586905e+04,0.000000000000000000e+00,-4.982216861169963096e+00,4.922557267099461953e+00,0.000000000000000000e+00
-5.223807913584836569e+03,-1.633497483853683298e+04,0.000000000000000000e+00,-5.704956898682352673e+00,4.062944952097756968e+00,0.000000000000000000e+00
-3.984272052763724787e+03,-1.707561769832908249e+04,0.000000000000000000e+00,-6.281010080246433702e+00,3.098865481340338235e+00,0.000000000000000000e+00
-2.642291887622331160e+03,-1.760861885441591585e+04,0.000000000000000000e+00,-6.695564825062683134e+00,2.055107435873686050e+00,0.000000000000000000e+00
-1.232372648378104714e+03,-1.792027368725475390e+04,0.000000000000000000e+00,-6.937962028563696926e+00,9.585081062820069997e-01,0.000000000000000000e+00
2.092335733197390368e+02,-1.800256887292709507e+04,0.000000000000000000e+00,-7.001969131187026463e+00,-1.627365524521030005e-01,0.000000000000000000e+00
1.645459944551720127e+03,-1.785338842313359055e+04,0.000000000000000000e+00,-6.885940371043688835e+00,-1.279796900305164797e+00,0.000000000000000000e+00
3.039377960060482110e+03,-1.747656809185761085e+04,0.000000000000000000e+00,-6.592859100037518516e+00,-2.363950884991583568e+00,0.000000000000000000e+00
4.355146954477982945e+03,-1.688179674978371622e+04,0.000000000000000000e+00,-6.130261075395911696e+00,-3.387322548427558644e+00,0.000000000000000000e+00
5.558935643822024758e+03,-1.608436726234919479e+04,0.000000000000000000e+00,-5.510040698953583949e+00,-4.323598778271996679e+00,0.000000000000000000e+00
6.619792001424974842e+03,-1.510478327689607249e+04,0.000000000000000000e+00,-4.748145186198924783e+00,-5.148705875302646007e+00,0.000000000000000000e+00
7.510439101891366590e+03,-1.396823202928176761e+04,0.000000000000000000e+00,-3.864164528662453080e+00,-5.841428540607759068e+00,0.000000000000000000e+00
8.207976470204976067e+03,-1.270393672523727582e+04,0.000000000000000000e+00,-2.880827792606369009e+00,-6.383955367086044497e+00,0.000000000000000000e+00
8.694468902773285663e+03,-1.134440514815769347e+04,0.000000000000000000e+00,-1.823418705272154217e+00,-6.762336809481144684e+00,0.000000000000000000e+00
8.957407620539179334e+03,-9.924593813253490225e+03,0.000000000000000000e+00,-7.191255552352684433e-01,-6.966843857544645857e+00,0.000000000000000000e+00
8.990031896909764328e+03,-8.481009159478688161e+03,0.000000000000000000e+00,4.036578776561463577e-01,-6.992218190060015104e+00,0.000000000000000000e+00
8.791502890748573918e+03,-7.050768889546578066e+03,0.000000000000000000e+00,1.516062388146619089e+00,-6.837807377723299496e+00,0.000000000000000000e+00
8.366925214806515214e+03,-5.670647593024287744e+03,0.000000000000000000e+00,2.589485635660289553e+00,-6.507581658520240175e+00,0.000000000000000000e+00
7.727215685020293677e+03,-4.376131191612770635e+03,0.000000000000000000e+00,3.596327572716378373e+00,-6.010031854268322427e+00,0.000000000000000000e+00
6.888822625419508768e+03,-3.200504518881984040e+03,0.000000000000000000e+00,4.510700102208020645e+00,-5.357951053111680295e+00,0.000000000000000000e+00
5.873302945924029700e+03,-2.173995494771473204e+03,0.000000000000000000e+00,5.309092716711811377e+00,-4.568105671386948785e+00,0.000000000000000000e+00
4.706767867281841973e+03,-1.322997899992265957e+03,0.000000000000000000e+00,5.970977004792912268e+00,-3.660804352575302900e+00,0.000000000000000000e+00
3.419211544764954851e+03,-6.693927344913172419e+02,0.000000000000000000e+00,6.479334481133330215e+00,-2.659375787886449238e+00,0.000000000000000000e+00
2.043739853169690832e+03,-2.299856093295984465e+02,0.000000000000000000e+00,6.821094168821854709e+00,-1.589568884844094754e+00,0.000000000000000000e+00
6.157191627367728870e+02,-1.607463785240906873e+01,0.000000000000000000e+00,6.987468682613108051e+00,-4.788907068434840597e-01,0.000000000000000000e+00
-8.281330071854722519e+02,-3.315993661033644457e+01,-0.000000000000000000e+00,6.974180171723745936e+00,6.441007933043910727e-01,0.000000000000000000e+00
-2.250692075461446620e+03,-2.808022053944077925e+02,-0.000000000000000000e+00,6.781570312684768176e+00,1.750531060482110934e+00,0.000000000000000000e+00
-3.615380952933124718e+03,-7.526340226004049327e+02,-0.000000000000000000e+00,6.414591524094384489e+00,2.811951364909516471e+00,0.000000000000000000e+00
-4.887110518974482147e+03,-1.436523565493907881e+03,-0.000000000000000000e+00,5.882679629159336621e+00,3.801070280891129194e+00,0.000000000000000000e+00
-6.033181839137440875e+03,-2.314886545771853889e+03,-0.000000000000000000e+00,5.199511240147733915e+00,4.692455408757485458e+00,0.000000000000000000e+00
-7.024126925909919009e+03,-3.365138339878494662e+03,-0.000000000000000000e+00,4.382652102927108828e+00,5.463187297201937298e+00,0.000000000000000000e+00
-7.834466424797684340e+03,-4.560274688821640666e+03,-0.000000000000000000e+00,3.453105443414732356e+00,6.093448752246919398e+00,0.000000000000000000e+00
-8.443364743971786083e+03,-5.869566036432925102e+03,-0.000000000000000000e+00,2.434771928936023677e+00,6.567034380423568685e+00,0.000000000000000000e+00
-8.835165782673164358e+03,-7.259347653125038050e+03,-0.000000000000000000e+00,1.353835130059262593e+00,6.871767264701084343e+00,0.000000000000000000e+00
-8.999795483631083698e+03,-8.693885229344370600e+03,-0.000000000000000000e+00,2.380882840204479045e-01,6.999812059520755803e+00,0.000000000000000000e+00
-8.933020858996898824e+03,-1.013629368242823693e+04,-0.000000000000000000e+00,-8.837803298847108913e-01,6.947876454580124594e+00,0.000000000000000000e+00
-8.636558829672663705e+03,-1.154948555234250307e+04,-0.000000000000000000e+00,-1.982925028387513056e+00,6.717295827294968547e+00,0.000000000000000000e+00
-8.118032079538736070e+03,-1.289712460098211523e+04,-0.000000000000000000e+00,-3.031084409531882073e+00,6.313998907340163669e+00,0.000000000000000000e+00
-7.390773059664055836e+03,-1.414456009592112787e+04,-0.000000000000000000e+00,-4.001308014816008729e+00,5.748355336108684099e+00,0.000000000000000000e+00
-6.473481181977603228e+03,-1.525971775614379112e+04,-0.000000000000000000e+00,-4.868649284124958676e+00,5.034909040666924795e+00,0.000000000000000000e+00
-5.389742016697413419e+03,-1.621392445160375428e+04,-0.000000000000000000e+00,-5.610806986075454361e+00,4.192004277741959939e+00,0.000000000000000000e+00
-4.167420855997714170e+03,-1.698264545179073320e+04,-0.000000000000000000e+00,-6.208698631202559604e+00,3.241313962963703332e+00,0.000000000000000000e+00
-2.837946236711664369e+03,-1.754611526703999698e+04,-0.000000000000000000e+00,-6.646951124287701518e+00,2.207282413043349045e+00,0.000000000000000000e+00
-1.435501844260506005e+03,-1.788984586228156695e+04,-0.000000000000000000e+00,-6.914296040088770745e+00,1.116496829199598917e+00,0.000000000000000000e+00
3.852424283004661554e+00,-1.800499917594816361e+04,0.000000000000000000e+00,-7.003859359073438817e+00,-2.996317638952252296e-03,0.000000000000000000e+00
1.443107638615227188e+03,-1.788861436576986307e+04,0.000000000000000000e+00,-6.913338213419311984e+00,-1.122412422630943318e+00,0.000000000000000000e+00
2.845257415331901029e+03,-1.754368393847167317e+04,0.000000000000000000e+00,-6.645060098756713884e+00,-2.212968861848583213e+00,0.000000000000000000e+00
4.174249432571949910e+03,-1.697907680591387179e+04,0.000000000000000000e+00,-6.205923029191332319e+00,-3.246625056170281187e+00,0.000000000000000000e+00
5.395912413662822473e+03,-1.620931024606927713e+04,0.000000000000000000e+00,-5.607218174351445761e+00,-4.196803455586508136e+00,0.000000000000000000e+00
6.478834745001266128e+03,-1.525417663221661496e+04,0.000000000000000000e+00,-4.864339538846936151e+00,-5.039072905843926975e+00,0.000000000000000000e+00
7.395172136991197476e+03,-1.413823452795500998e+04,0.000000000000000000e+00,-3.996388148913157856e+00,-5.751776826583805402e+00,0.000000000000000000e+00
8.121363561318828943e+03,-1.289017723309398025e+04,0.000000000000000000e+00,-3.025680923462255034e+00,-6.316590049148084418e+00,0.000000000000000000e+00
8.638737056259802557e+03,-1.154209501647828802e+04,0.000000000000000000e+00,-1.977176857535993815e+00,-6.718989996541452570e+00,0.000000000000000000e+00
8.933989823445634102e+03,-1.012865000534703358e+04,0.000000000000000000e+00,-8.778352722320788004e-01,-6.948630090487278643e+00,0.000000000000000000e+00
8.999530271756968432e+03,-8.686184946616705929e+03,0.000000000000000000e+00,2.440773681053989286e-01,-6.999605784469490999e+00,0.000000000000000000e+00
8.833673213650583421e+03,-7.251788755775723985e+03,0.000000000000000000e+00,1.359714248192408270e+00,-6.870606382471824425e+00,0.000000000000000000e+00
8.440683194998167892e+03,-5.862342880161133507e+03,0.000000000000000000e+00,2.440389916197073905e+00,-6.564948739824528090e+00,0.000000000000000000e+00
7.830664844332235589e+03,-4.553572996692829292e+03,0.000000000000000000e+00,3.458317849126371080e+00,-6.090491979636288633e+00,0.000000000000000000e+00
7.019303060858731442e+03,-3.359130426980317679e+03,0.000000000000000000e+00,4.387324904796184200e+00,-5.459435417637538812e+00,0.000000000000000000e+00
6.027459721567753149e+03,-2.309726888618195517e+03,0.000000000000000000e+00,5.203524290270136632e+00,-4.688004891227043558e+00,0.000000000000000000e+00
4.880637276980454772e+03,-1.432344830097714294e+03,0.000000000000000000e+00,5.885929743283934812e+00,-3.796035557884767542e+00,0.000000000000000000e+00
3.608323027652310429e+03,-7.495436533417105238e+02,0.000000000000000000e+00,6.416995134714729154e+00,-2.806461890111373148e+00,0.000000000000000000e+00
2.243230941511011679e+03,-2.788796623915550299e+02,0.000000000000000000e+00,6.783065617741508291e+00,-1.744727980234460185e+00,0.000000000000000000e+00
8.204605065547741560e+02,-3.245465262740435719e+01,0.000000000000000000e+00,6.974728723670075681e+00,-6.381333174279533171e-01,0.000000000000000000e+00
-6.234057533609957318e+02,-1.660474727531436656e+01,0.000000000000000000e+00,6.987056376984821959e+00,4.848691415585722475e-01,0.000000000000000000e+00
-2.051242894816306489e+03,-2.317374818915450305e+02,0.000000000000000000e+00,6.819731606893845388e+00,1.595404559832108493e+00,0.000000000000000000e+00
-3.426338117906514526e+03,-6.723213257366332982e+02,0.000000000000000000e+00,6.477056697337726376e+00,2.664918655244944201e+00,0.000000000000000000e+00
-4.713334732215358599e+03,-1.327027909467389691e+03,0.000000000000000000e+00,5.967842565907577779e+00,3.665911893123138920e+00,0.000000000000000000e+00
-5.879141254262447546e+03,-2.179023302163438530e+03,0.000000000000000000e+00,5.305182215981076865e+00,4.572646559142541811e+00,0.000000000000000000e+00
-6.893782261551143165e+03,-3.206400848322105958e+03,0.000000000000000000e+00,4.506114087115017597e+00,5.361808531969749048e+00,0.000000000000000000e+00
-7.731169125907955276e+03,-4.382744435640622214e+03,0.000000000000000000e+00,3.591183959688404315e+00,6.013106740053491883e+00,0.000000000000000000e+00
-8.369770808882256460e+03,-5.677807710745439181e+03,0.000000000000000000e+00,2.583916678180837589e+00,6.509794889227993764e+00,0.000000000000000000e+00
-8.793167471596640098e+03,-7.058291778753884500e+03,0.000000000000000000e+00,1.510211276230629451e+00,6.839102046376107857e+00,0.000000000000000000e+00
-8.990472664534383512e+03,-8.488701390320631617e+03,0.000000000000000000e+00,3.976750561231474634e-01,6.992561007909582571e+00,0.000000000000000000e+00
-8.956613241845607263e+03,-9.932257601736733704e+03,0.000000000000000000e+00,-7.250862550249670413e-01,6.966226009998088387e+00,0.000000000000000000e+00
-8.692459802966317511e+03,-1.135184344160379078e+04,0.000000000000000000e+00,-1.829204020756372451e+00,6.760774182743328531e+00,0.000000000000000000e+00
-8.204804307612470438e+03,-1.271095826893591220e+04,0.000000000000000000e+00,-2.886288970735090054e+00,6.381488139690692840e+00,0.000000000000000000e+00
-7.506185439716265137e+03,-1.397465628406541509e+04,0.000000000000000000e+00,-3.869161150662344006e+00,5.838120150339941361e+00,0.000000000000000000e+00
-6.614566210577885613e+03,-1.511044506119491416e+04,0.000000000000000000e+00,-4.752548778045596833e+00,5.144641388075294586e+00,0.000000000000000000e+00
-5.552872090756974103e+03,-1.608912099936884078e+04,0.000000000000000000e+00,-5.513738034718428160e+00,4.318882700896073956e+00,0.000000000000000000e+00
-4.348401546338662229e+03,-1.688552021060117113e+04,0.000000000000000000e+00,-6.133157088530941436e+00,3.382076141514659184e+00,0.000000000000000000e+00
-3.032124135968360861e+03,-1.747916553819290129e+04,0.000000000000000000e+00,-6.594879327743223385e+00,2.358309045079774346e+00,0.000000000000000000e+00
-1.637884216108595865e+03,-1.785479306898937648e+04,0.000000000000000000e+00,-6.887032868869733981e+00,1.273904691375274734e+00,0.000000000000000000e+00
-2.015307289887819877e+02,-1.800274460180189635e+04,0.000000000000000000e+00,-7.002105808637007378e+00,1.567454760172538319e-01,0.000000000000000000e+00
1.240004551707657129e+03,-1.791921598077680392e+04,0.000000000000000000e+00,-6.937139371362954776e+00,-9.644440066100157249e-01,0.000000000000000000e+00
2.649656617108676528e+03,-1.760635490852034127e+04,0.000000000000000000e+00,-6.693803985517967625e+00,-2.060835535180764122e+00,0.000000000000000000e+00
3.991180245185936201e+03,-1.707220572399127559e+04,0.000000000000000000e+00,-6.278356333374074616e+00,-3.104238497728814217e+00,0.000000000000000000e+00
5.230081944283468147e+03,-1.633050256504150275e+04,0.000000000000000000e+00,-5.701478478089016200e+00,-4.067824733624565425e+00,0.000000000000000000e+00
6.334506855846256258e+03,-1.540031623384632258e+04,0.000000000000000000e+00,-4.978003204618201671e+00,-4.926818343963061508e+00,0.000000000000000000e+00
7.276057812150622340e+03,-1.430556384508205883e+04,0.000000000000000000e+00,-4.126532636537081800e+00,-5.659132733837785700e+00,0.000000000000000000e+00
8.030525489279136309e+03,-1.307439386486359399e+04,0.000000000000000000e+00,-3.168959934965411840e+00,-6.245938506756531616e+00,0.000000000000000000e+00
8.578510881518308452e+03,-1.173846235242918010e+04,0.000000000000000000e+00,-2.129906377755097058e+00,-6.672147609398204615e+00,0.000000000000000000e+00
8.905924092008146545e+03,-1.033211901397318434e+04,0.000000000000000000e+00,-1.036088292860213755e+00,-6.926801278295632969e+00,0.000000000000000000e+00
9.004346614650239644e+03,-8.891523996954314498e+03,0.000000000000000000e+00,8.436987658984529403e-02,-7.003351813490752420e+00,0.000000000000000000e+00
